StateAbbr,StateDesc,CityName,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
CA,California,San Diego,10.1,10.9,11.7,4053
CA,California,Sacramento,11.2,12.0,12.9,2563
CA,California,San Bernardino,16.6,17.9,19.4,6854
CA,California,Riverside,11.0,12.0,13.2,10516
CA,California,San Diego,10.8,11.9,13.0,13017
CA,California,San Diego,8.7,9.6,10.7,3775
CA,California,San Diego,7.9,9.0,10.3,4021
CA,California,San Diego,8.4,9.5,10.7,3754
CA,California,San Diego,9.2,10.4,11.9,4463
CA,California,San Diego,8.0,8.9,10.0,7435
CA,California,Roseville,9.7,11.1,12.6,3901
CA,California,Sacramento,18.5,19.8,21.1,1864
CA,California,San Diego,9.0,9.9,10.9,4345
CA,California,Sacramento,10.9,11.7,12.6,5131
CA,California,Salinas,14.4,15.5,16.6,5078
CA,California,Salinas,14.9,16.5,18.1,7161
CA,California,San Diego,10.0,11.1,12.2,4042
CA,California,San Diego,8.4,9.2,10.1,6358
CA,California,Roseville,8.7,10.0,11.5,1558
CA,California,San Diego,9.1,10.1,11.5,4136
CA,California,Sacramento,16.2,17.3,18.3,7560
CA,California,San Diego,14.6,16.5,18.2,3079
CA,California,Sacramento,19.2,20.8,22.4,2806
CA,California,San Buenaventura (Ventura),11.2,12.4,13.5,8667
CA,California,San Diego,10.3,12.2,14.4,2584
CA,California,Riverside,11.5,12.6,13.6,6878
CA,California,Sacramento,11.1,12.7,14.5,2466
CA,California,Salinas,11.8,13.3,14.8,5512
CA,California,San Diego,10.0,10.8,11.7,3517
CA,California,San Bernardino,14.0,15.3,16.5,5647
CA,California,San Diego,12.8,14.7,16.5,4638
CA,California,San Bernardino,14.0,15.0,16.0,6241
CA,California,San Bernardino,12.1,12.8,13.6,496
CA,California,San Diego,6.8,7.6,8.4,2997
CA,California,San Diego,15.7,17.2,18.9,6148
CA,California,Sacramento,12.2,13.4,14.7,3159
CA,California,San Diego,15.8,17.3,18.8,4193
CA,California,San Diego,13.5,14.9,16.2,6546
CA,California,San Diego,13.5,14.5,15.5,5651
CA,California,San Diego,7.9,8.7,9.7,4316
CA,California,San Diego,14.5,15.7,16.7,4228
CA,California,Salinas,18.9,21.2,23.2,4842
CA,California,San Diego,5.4,6.5,7.7,2416
CA,California,Riverside,14.8,16.0,17.2,4017
CA,California,Roseville,4.9,6.0,7.1,1771
CA,California,Sacramento,9.3,10.1,11.1,4185
CA,California,San Diego,8.8,9.6,10.3,2221
CA,California,San Diego,15.1,16.5,17.8,4634
CA,California,Riverside,14.4,14.5,14.7,303871
CA,California,San Bernardino,14.1,15.3,16.5,5177
CA,California,San Diego,11.5,11.6,11.7,1307402
CA,California,Roseville,11.0,12.0,13.1,3222
CA,California,San Diego,9.5,10.8,12.3,3703
CA,California,San Diego,9.0,10.0,11.0,4773
CA,California,San Diego,12.8,14.1,15.4,5437
CA,California,Riverside,12.0,13.0,14.2,5040
CA,California,San Diego,7.5,8.4,9.5,3678
CA,California,San Bernardino,16.4,17.7,19.2,4023
CA,California,Sacramento,12.5,13.8,15.1,6725
CA,California,San Diego,16.0,17.8,19.6,4228
CA,California,San Diego,10.3,12.2,14.2,3435
CA,California,Riverside,13.7,14.9,16.1,3308
CA,California,San Buenaventura (Ventura),12.2,12.4,12.7,106433
CA,California,Roseville,11.7,12.8,14.1,2962
CA,California,San Diego,8.8,9.7,10.7,5880
CA,California,San Diego,6.5,7.3,8.1,2225
CA,California,San Buenaventura (Ventura),12.2,13.3,14.3,3576
CA,California,Roseville,12.5,13.8,15.0,3494
CA,California,Sacramento,12.0,12.9,14.0,4794
CA,California,San Diego,11.8,12.9,13.9,4167
CA,California,Riverside,11.4,12.5,13.6,3902
CA,California,San Diego,7.3,8.2,9.4,3354
CA,California,Sacramento,16.5,17.7,18.9,4219
CA,California,San Diego,14.5,15.5,16.6,4573
CA,California,San Diego,9.7,10.2,10.8,5043
CA,California,San Bernardino,18.5,19.7,21.0,4219
CA,California,Riverside,12.1,13.1,14.1,5785
CA,California,San Diego,9.1,10.1,11.1,5148
CA,California,Riverside,10.8,11.6,12.4,5461
CA,California,San Diego,9.1,10.1,11.3,5271
CA,California,San Diego,7.9,8.8,9.8,3462
CA,California,San Bernardino,15.9,17.0,18.0,1832
CA,California,San Diego,10.8,12.1,13.4,1940
CA,California,Sacramento,11.2,12.5,13.8,4499
CA,California,Salinas,11.2,12.4,13.8,3178
CA,California,San Buenaventura (Ventura),8.5,9.5,10.7,2577
CA,California,Riverside,9.1,10.1,11.3,3285
CA,California,San Diego,9.1,10.0,11.0,3659
CA,California,San Diego,8.2,9.2,10.5,5668
CA,California,San Diego,10.0,12.0,14.4,3048
CA,California,Sacramento,15.8,16.9,18.0,976
CA,California,Riverside,12.8,14.1,15.4,3127
CA,California,Riverside,14.1,15.4,16.8,3312
CA,California,San Diego,8.6,9.7,11.0,2725
CA,California,Sacramento,17.2,18.5,19.7,2669
CA,California,San Diego,9.1,10.2,11.4,2722
CA,California,San Diego,7.4,8.3,9.5,2979
CA,California,San Diego,10.4,11.4,12.4,4097
CA,California,San Bernardino,14.7,16.0,17.1,3875
CA,California,San Diego,7.8,8.6,9.5,5483
CA,California,Riverside,11.7,12.9,14.3,4633
CA,California,San Diego,8.0,9.0,10.3,2060
CA,California,Sacramento,12.8,14.1,15.3,2109
CA,California,San Diego,8.2,9.2,10.4,6347
CA,California,San Buenaventura (Ventura),11.0,12.1,13.1,5670
CA,California,San Diego,10.8,11.9,12.9,5605
CA,California,Sacramento,10.1,11.4,12.9,3667
CA,California,San Diego,7.8,8.6,9.4,4694
CA,California,Sacramento,11.3,12.2,13.2,2377
CA,California,Riverside,14.4,15.5,16.7,1768
CA,California,San Diego,11.8,12.7,13.5,4574
CA,California,San Diego,6.8,7.6,8.5,5881
CA,California,San Diego,10.1,11.0,12.0,4280
CA,California,Sacramento,12.9,14.0,15.2,5788
CA,California,Sacramento,8.8,9.6,10.3,7195
CA,California,San Diego,9.8,10.5,11.4,2633
CA,California,San Diego,16.2,17.3,18.4,3796
CA,California,Sacramento,14.8,15.6,16.6,5015
CA,California,Salinas,17.8,19.9,21.8,4430
CA,California,San Diego,10.0,11.5,13.2,4948
CA,California,San Diego,8.3,9.2,10.2,4144
CA,California,San Diego,9.9,10.8,11.7,3369
CA,California,San Bernardino,21.0,22.9,24.9,769
CA,California,San Diego,11.5,12.7,13.9,5510
CA,California,San Buenaventura (Ventura),13.3,14.5,15.7,2571
CA,California,Salinas,10.6,11.6,12.7,2642
CA,California,Sacramento,14.3,15.2,16.1,7159
CA,California,Riverside,15.8,17.1,18.3,4185
CA,California,Roseville,10.6,11.8,13.2,4840
CA,California,San Bernardino,21.5,22.8,24.0,8618
CA,California,San Diego,12.5,13.4,14.2,6256
CA,California,Riverside,14.7,15.9,17.1,5314
CA,California,San Diego,9.3,10.3,11.5,2642
CA,California,Riverside,15.0,16.4,18.0,3545
CA,California,Riverside,17.1,18.9,20.8,2220
CA,California,Sacramento,20.1,21.5,22.8,1823
CA,California,San Diego,10.3,11.5,12.7,4533
CA,California,San Buenaventura (Ventura),10.0,10.7,11.5,4795
CA,California,Sacramento,15.1,16.0,16.9,9553
CA,California,Riverside,12.4,13.9,15.5,7387
CA,California,Sacramento,14.3,15.3,16.3,8370
CA,California,Sacramento,8.6,9.7,10.8,1425
CA,California,San Diego,16.1,17.8,19.5,5254
CA,California,Riverside,14.2,15.4,16.6,4584
CA,California,San Bernardino,14.6,15.4,16.2,4712
CA,California,San Diego,10.1,11.2,12.4,6197
CA,California,San Diego,11.6,12.4,13.3,4300
CA,California,San Diego,6.3,7.0,7.9,3022
CA,California,San Diego,8.5,9.6,10.7,5308
CA,California,Riverside,8.4,9.5,10.7,2378
CA,California,Roseville,11.0,12.3,13.7,7632
CA,California,Salinas,12.2,13.4,14.5,3623
CA,California,Sacramento,9.3,10.1,10.8,5129
CA,California,San Diego,8.8,9.6,10.6,3629
CA,California,Sacramento,11.9,12.9,13.9,2629
CA,California,Sacramento,16.6,17.6,18.6,3842
CA,California,Roseville,8.7,10.0,11.5,902
CA,California,San Bernardino,12.5,13.7,15.2,1730
CA,California,San Diego,9.4,10.3,11.4,3679
CA,California,San Bernardino,13.4,14.1,14.9,7749
CA,California,Riverside,12.1,13.2,14.4,2387
CA,California,San Diego,8.6,9.8,11.1,4732
CA,California,San Diego,12.0,12.7,13.6,6619
CA,California,San Diego,13.2,14.6,16.0,7140
CA,California,San Bernardino,18.1,20.0,21.7,652
CA,California,San Buenaventura (Ventura),10.9,12.0,13.1,3881
CA,California,Sacramento,15.3,16.3,17.3,3309
CA,California,Riverside,13.9,15.2,16.3,5830
CA,California,Sacramento,17.3,19.1,20.7,3040
CA,California,San Diego,9.6,10.5,11.4,4428
CA,California,San Buenaventura (Ventura),9.9,10.8,11.8,7191
CA,California,San Diego,11.0,12.1,13.2,4595
CA,California,San Diego,11.7,12.7,13.6,4226
CA,California,San Diego,9.1,10.2,11.4,2821
CA,California,San Diego,17.2,19.0,20.7,5160
CA,California,Sacramento,17.4,18.3,19.3,4592
CA,California,San Bernardino,17.0,18.2,19.4,5516
CA,California,San Diego,16.0,17.3,18.8,3337
CA,California,San Diego,10.7,11.6,12.6,4164
CA,California,San Bernardino,20.6,21.6,22.7,3981
CA,California,San Buenaventura (Ventura),11.3,12.2,13.2,5010
CA,California,Sacramento,11.3,12.6,14.0,58
CA,California,Riverside,13.8,14.9,16.1,2626
CA,California,Riverside,12.6,13.8,15.0,6907
CA,California,Sacramento,7.9,8.9,10.2,1587
CA,California,San Diego,12.6,13.7,14.8,6264
CA,California,San Diego,6.7,7.8,8.9,5883
CA,California,San Diego,8.7,9.9,11.1,2939
CA,California,San Diego,7.5,8.4,9.5,2332
CA,California,Riverside,12.6,13.7,14.9,4096
CA,California,San Diego,16.5,18.0,19.6,3945
CA,California,San Bernardino,16.5,17.7,19.0,5028
CA,California,San Buenaventura (Ventura),12.1,12.3,12.6,106433
CA,California,San Diego,12.1,12.5,12.9,144
CA,California,Riverside,11.8,12.6,13.5,5622
CA,California,Roseville,6.7,7.8,9.1,3493
CA,California,Sacramento,13.5,14.6,15.8,6563
CA,California,Sacramento,10.6,11.2,12.0,4843
CA,California,San Diego,8.1,8.9,9.8,6921
CA,California,San Bernardino,15.1,16.9,18.8,5791
CA,California,San Diego,11.2,11.3,11.3,1307402
CA,California,Roseville,9.1,10.2,11.4,3562
CA,California,San Diego,10.3,11.3,12.3,6101
CA,California,Riverside,15.9,17.4,19.0,2832
CA,California,San Diego,10.3,12.0,14.1,5607
CA,California,Salinas,14.5,15.8,17.1,4892
CA,California,San Bernardino,16.9,18.5,20.0,5570
CA,California,San Diego,10.8,11.8,12.9,2796
CA,California,Riverside,12.7,14.1,15.5,1226
CA,California,San Diego,8.6,9.6,10.6,3141
CA,California,San Diego,11.3,12.7,14.2,4563
CA,California,San Bernardino,11.1,12.1,13.1,565
CA,California,Salinas,13.8,15.5,17.1,4161
CA,California,Sacramento,8.6,9.4,10.2,3267
CA,California,San Diego,10.8,11.9,13.0,3866
CA,California,Riverside,10.7,11.7,12.8,8333
CA,California,Sacramento,18.4,19.1,20.0,6166
CA,California,Roseville,11.2,11.4,11.7,118788
CA,California,San Diego,11.5,12.5,13.5,3633
CA,California,San Diego,8.0,8.9,9.9,3254
CA,California,San Bernardino,19.2,20.3,21.4,2445
CA,California,San Diego,13.1,14.8,16.6,2875
CA,California,San Diego,13.8,15.3,16.8,4283
CA,California,San Buenaventura (Ventura),9.5,10.5,11.5,3950
CA,California,San Diego,12.9,15.9,17.5,5028
CA,California,Sacramento,18.8,20.3,21.8,617
CA,California,San Diego,9.6,11.4,13.6,2819
CA,California,San Diego,8.9,9.6,10.5,4261
CA,California,San Diego,12.4,13.6,14.9,1948
CA,California,Salinas,10.8,11.9,13.1,3465
CA,California,San Diego,11.8,13.1,14.4,5370
CA,California,Sacramento,10.4,11.3,12.2,7161
CA,California,San Diego,10.2,10.9,11.8,4805
CA,California,San Diego,10.0,11.5,14.0,10482
CA,California,Sacramento,13.3,14.2,15.0,5083
CA,California,San Bernardino,12.6,14.2,15.9,371
CA,California,San Diego,9.3,10.3,11.4,3853
CA,California,San Diego,9.8,10.8,12.0,3934
CA,California,Sacramento,8.6,9.5,10.4,4329
CA,California,Roseville,11.1,12.3,13.6,4754
CA,California,San Diego,8.1,9.1,10.3,4009
CA,California,Salinas,16.7,18.7,20.6,5746
CA,California,Sacramento,12.4,13.3,14.2,2376
CA,California,San Diego,14.0,15.1,16.3,6183
CA,California,San Diego,7.5,8.5,9.9,2372
CA,California,San Bernardino,14.8,16.0,17.1,4677
CA,California,San Diego,10.9,12.0,13.1,5178
CA,California,Roseville,9.5,10.3,11.3,2135
CA,California,Sacramento,12.8,13.9,14.9,3345
CA,California,San Diego,16.1,17.5,19.0,4859
CA,California,Sacramento,17.3,18.2,19.2,5112
CA,California,San Diego,7.6,8.3,9.1,2947
CA,California,Sacramento,10.3,10.9,11.5,4085
CA,California,Riverside,13.4,14.5,15.7,6518
CA,California,Sacramento,15.8,16.9,18.0,1586
CA,California,San Diego,8.3,9.1,9.8,3365
CA,California,Salinas,13.1,14.4,15.7,6884
CA,California,San Diego,8.6,9.6,10.7,4258
CA,California,Sacramento,14.8,16.1,17.4,4763
CA,California,San Diego,12.0,13.3,14.6,4679
CA,California,San Diego,16.2,18.0,19.8,4946
CA,California,San Buenaventura (Ventura),10.6,11.9,13.3,1832
CA,California,San Diego,12.1,13.5,15.0,3537
CA,California,Riverside,13.8,14.9,16.0,2943
CA,California,Salinas,12.4,13.6,14.9,3894
CA,California,San Diego,7.3,8.2,9.3,3395
CA,California,San Diego,9.3,10.3,11.5,4193
CA,California,San Diego,12.0,13.0,14.0,3717
CA,California,Salinas,9.9,10.9,11.9,5668
CA,California,Riverside,11.1,12.0,13.0,741
CA,California,San Diego,7.3,8.2,9.3,6585
CA,California,Roseville,9.1,10.2,11.5,4396
CA,California,San Diego,9.8,10.9,12.1,6021
CA,California,Sacramento,8.2,8.9,9.7,3103
CA,California,San Diego,9.0,10.2,11.5,3669
CA,California,San Bernardino,17.4,18.8,20.4,3822
CA,California,San Buenaventura (Ventura),10.3,11.6,12.8,3211
CA,California,San Diego,7.8,8.6,9.6,4796
CA,California,San Diego,11.9,14.1,15.8,3882
CA,California,Sacramento,15.9,16.8,17.6,2797
CA,California,San Diego,12.1,13.5,14.8,6498
CA,California,San Diego,10.6,11.5,12.6,7225
CA,California,Sacramento,14.5,15.6,16.7,7533
CA,California,Riverside,15.9,17.3,18.8,2105
CA,California,San Diego,14.8,17.2,18.7,6530
CA,California,San Bernardino,17.1,18.1,19.2,6590
CA,California,Sacramento,12.4,13.5,14.7,2047
CA,California,Riverside,13.8,14.9,16.0,3611
CA,California,San Diego,13.9,15.3,16.8,1920
CA,California,Riverside,14.6,15.8,17.1,3473
CA,California,Riverside,15.2,16.6,17.9,5095
CA,California,San Diego,12.8,13.4,14.0,6900
CA,California,Sacramento,10.5,11.5,12.6,4010
CA,California,Sacramento,12.7,13.9,15.2,2253
CA,California,Salinas,12.7,14.4,16.2,4245
CA,California,San Diego,12.4,13.4,14.4,4675
CA,California,San Bernardino,19.8,21.1,22.3,4612
CA,California,Sacramento,14.6,15.5,16.3,6072
CA,California,Roseville,10.1,11.4,12.6,2980
CA,California,Riverside,18.8,20.7,22.5,5139
CA,California,San Bernardino,16.0,16.9,17.8,4141
CA,California,San Diego,7.1,7.8,8.7,5392
CA,California,Riverside,9.0,10.1,11.4,2978
CA,California,Sacramento,8.9,9.7,10.5,3374
CA,California,San Diego,14.6,15.9,17.2,5504
CA,California,San Diego,8.8,9.6,10.5,4747
CA,California,San Bernardino,16.1,17.4,18.6,2509
CA,California,San Diego,8.5,9.4,10.3,4208
CA,California,San Diego,9.2,9.9,10.7,6554
CA,California,San Diego,7.7,8.4,9.3,7461
CA,California,Riverside,9.5,10.4,11.4,3017
CA,California,San Diego,10.4,11.2,12.1,5385
CA,California,San Diego,10.1,11.1,12.1,3179
CA,California,Sacramento,9.0,10.0,11.2,2505
CA,California,Sacramento,11.2,12.1,13.0,1082
CA,California,Sacramento,9.4,10.2,11.1,3596
CA,California,San Buenaventura (Ventura),8.5,9.7,10.8,4270
CA,California,Salinas,16.5,18.5,20.3,5628
CA,California,San Diego,16.3,18.0,19.7,4115
CA,California,San Diego,8.5,9.4,10.6,6442
CA,California,Riverside,13.3,14.5,15.8,3655
CA,California,Sacramento,17.6,19.2,20.7,395
CA,California,Roseville,9.9,11.2,12.6,4372
CA,California,San Diego,7.7,8.7,9.9,1801
CA,California,San Diego,8.7,9.6,10.6,3652
CA,California,San Diego,10.3,11.2,12.2,3165
CA,California,San Diego,9.0,10.1,11.2,3446
CA,California,Sacramento,15.9,16.7,17.6,2269
CA,California,San Diego,7.3,8.2,9.2,5570
CA,California,Riverside,12.3,13.5,14.5,5620
CA,California,San Diego,9.4,11.0,12.8,4921
CA,California,San Diego,10.0,11.4,12.8,5724
CA,California,Sacramento,16.0,17.0,18.0,6740
CA,California,San Diego,10.5,11.9,13.4,7944
CA,California,San Diego,13.5,14.7,15.9,5200
CA,California,San Diego,8.6,9.4,10.2,4894
CA,California,Riverside,13.2,14.3,15.4,5968
CA,California,San Diego,9.2,10.3,11.7,2237
CA,California,San Diego,11.5,13.5,15.6,4040
CA,California,Riverside,16.9,18.3,19.8,4559
CA,California,Roseville,13.3,14.4,15.4,6038
CA,California,San Diego,6.9,7.7,8.7,2884
CA,California,San Buenaventura (Ventura),9.9,11.0,12.2,2388
CA,California,Sacramento,11.3,12.2,13.2,2771
CA,California,Salinas,15.6,17.4,19.0,4752
CA,California,San Diego,8.8,9.8,10.8,8988
CA,California,San Diego,12.3,13.1,14.0,5180
CA,California,San Diego,8.6,9.6,10.7,2691
CA,California,San Diego,6.5,7.2,8.2,3446
CA,California,San Diego,8.0,8.9,10.0,3084
CA,California,San Diego,7.4,8.4,9.7,131
CA,California,San Bernardino,17.0,18.6,20.1,1266
CA,California,Salinas,18.2,20.2,22.2,7143
CA,California,Riverside,11.3,12.4,13.5,4194
CA,California,San Diego,11.5,12.2,13.1,6454
CA,California,San Diego,13.1,14.7,16.3,5087
CA,California,Sacramento,7.7,8.5,9.4,4387
CA,California,San Diego,9.8,10.9,12.1,6599
CA,California,Sacramento,12.2,13.0,13.9,5473
CA,California,San Diego,11.7,12.6,13.6,6188
CA,California,Riverside,8.8,10.2,11.7,582
CA,California,Roseville,9.6,10.7,12.0,3355
CA,California,Riverside,12.5,13.2,14.1,5284
CA,California,San Bernardino,17.9,18.7,19.5,2216
CA,California,San Diego,11.4,12.1,12.7,6065
CA,California,Salinas,15.2,16.5,17.8,3780
CA,California,Sacramento,14.4,15.2,15.9,6621
CA,California,Sacramento,13.9,15.0,16.1,3568
CA,California,San Bernardino,16.5,17.9,19.2,5176
CA,California,Sacramento,13.7,14.7,15.8,6649
CA,California,San Diego,14.9,16.6,18.4,3072
CA,California,Roseville,9.9,11.1,12.3,3118
CA,California,Riverside,14.9,15.9,17.0,6702
CA,California,Sacramento,17.2,18.2,19.1,6637
CA,California,San Bernardino,12.4,13.3,14.1,3450
CA,California,Sacramento,8.4,9.5,10.7,3497
CA,California,Sacramento,13.7,13.8,13.9,466488
CA,California,San Diego,7.3,8.1,9.1,6493
CA,California,San Diego,7.9,8.7,9.6,3358
CA,California,San Bernardino,10.8,11.6,12.5,2182
CA,California,Riverside,16.4,18.5,20.5,9277
CA,California,San Diego,13.9,16.7,19.9,3068
CA,California,San Diego,9.7,10.6,11.5,3834
CA,California,San Diego,10.1,11.1,12.2,4733
CA,California,San Diego,9.8,10.9,12.2,3665
CA,California,San Diego,10.3,11.3,12.3,3361
CA,California,Sacramento,7.9,8.7,9.5,3086
CA,California,Sacramento,8.6,9.6,10.8,4073
CA,California,Sacramento,16.0,17.2,18.4,3200
CA,California,San Diego,8.3,9.1,10.0,5259
CA,California,San Diego,13.4,15.2,16.9,4581
CA,California,San Diego,13.3,14.1,14.8,4652
CA,California,Roseville,11.3,11.6,11.8,118788
CA,California,Sacramento,14.0,15.2,16.4,3383
CA,California,San Diego,8.3,9.3,10.4,5318
CA,California,San Diego,15.3,17.1,18.9,4764
CA,California,San Diego,8.1,9.3,11.0,3334
CA,California,San Bernardino,12.6,13.5,14.5,7032
CA,California,Riverside,15.2,16.1,17.3,1278
CA,California,San Diego,9.0,9.9,10.7,4193
CA,California,San Diego,16.2,18.1,20.1,5028
CA,California,San Bernardino,15.7,17.0,18.2,1526
CA,California,Sacramento,9.2,10.1,11.0,3311
CA,California,Riverside,15.8,17.5,19.0,6414
CA,California,Sacramento,9.9,11.0,12.0,4220
CA,California,San Buenaventura (Ventura),11.8,13.0,14.2,7722
CA,California,San Diego,15.8,18.5,20.4,7316
CA,California,Riverside,14.2,15.5,16.8,4390
CA,California,Sacramento,19.1,20.4,21.7,7455
CA,California,San Diego,17.0,19.0,20.9,3250
CA,California,San Diego,16.8,17.9,19.0,5369
CA,California,San Diego,9.3,10.3,11.3,3098
CA,California,San Diego,10.5,11.6,12.7,2354
CA,California,San Diego,8.5,9.1,9.9,5972
CA,California,San Bernardino,13.3,14.4,15.4,3758
CA,California,San Bernardino,19.5,21.5,23.4,56
CA,California,Salinas,11.4,12.5,13.6,9054
CA,California,San Diego,9.6,10.8,12.2,3108
CT,Connecticut,Danbury,12.4,13.4,14.5,5470
CA,California,San Diego,7.6,8.4,9.4,8579
CA,California,Salinas,11.6,12.7,14.0,4113
CA,California,Riverside,13.7,15.4,17.1,4761
CA,California,San Diego,12.6,13.5,14.4,4932
CA,California,San Diego,14.4,15.6,16.9,2821
CA,California,Sacramento,14.6,15.6,16.7,5356
CA,California,San Diego,7.6,8.5,9.5,5029
CA,California,Sacramento,13.8,14.7,15.5,5538
CA,California,San Diego,13.4,15.2,17.0,7366
CA,California,San Diego,9.9,11.5,13.4,2797
CA,California,Sacramento,9.1,10.1,11.1,5421
CA,California,Sacramento,14.0,15.2,16.4,2826
CA,California,San Diego,7.0,7.6,8.2,4615
CA,California,San Bernardino,11.7,12.6,13.6,4406
CA,California,San Buenaventura (Ventura),14.5,15.8,17.3,6288
CA,California,Sacramento,12.5,13.3,14.2,5215
CA,California,Riverside,13.7,15.0,16.4,5598
CA,California,Sacramento,9.6,10.3,10.8,5755
CA,California,San Bernardino,15.5,17.2,19.1,3282
CA,California,San Diego,9.9,11.5,13.3,4487
CA,California,Riverside,14.3,15.7,17.0,4459
CA,California,Roseville,11.0,12.3,13.7,3059
CA,California,Salinas,11.6,12.6,13.6,2680
CA,California,Riverside,15.7,17.3,18.8,4303
CA,California,San Diego,14.4,15.7,17.0,4940
CA,California,San Diego,17.8,22.3,24.9,626
CA,California,San Diego,9.5,10.5,11.5,3975
CA,California,San Diego,9.2,10.6,12.5,3227
CA,California,San Diego,13.5,14.7,15.8,4427
CA,California,San Diego,7.5,8.3,9.3,4301
CA,California,San Diego,17.1,19.1,20.9,4241
CA,California,San Buenaventura (Ventura),7.9,9.0,10.4,3527
CA,California,San Diego,11.9,13.2,13.9,198
CA,California,San Diego,10.5,11.9,13.3,6667
CA,California,Sacramento,9.0,10.1,11.1,2224
CA,California,San Diego,11.5,12.7,13.8,3688
CA,California,Sacramento,18.8,20.2,21.4,988
CA,California,San Bernardino,16.2,16.4,16.6,209924
CA,California,San Diego,8.0,8.7,9.4,6996
CA,California,San Diego,7.3,8.0,9.0,5775
CA,California,San Buenaventura (Ventura),12.3,13.4,14.7,5898
CA,California,Sacramento,10.8,11.8,13.0,3323
CA,California,San Bernardino,22.3,24.0,25.6,1513
CA,California,San Diego,15.2,17.2,19.1,5484
CA,California,Salinas,15.5,15.7,16.0,150441
CA,California,Sacramento,8.1,9.1,10.1,3156
CA,California,Sacramento,16.9,18.2,19.4,1203
CA,California,Roseville,10.9,12.2,13.5,6210
CA,California,Roseville,10.0,11.1,12.2,7431
CA,California,Sacramento,13.6,14.7,15.8,2779
CA,California,Salinas,14.1,15.8,17.5,4219
CA,California,San Diego,7.7,8.5,9.5,10541
CA,California,San Diego,12.8,14.1,15.6,5319
CA,California,San Diego,10.6,11.7,12.8,6647
CA,California,San Diego,7.4,8.5,10.0,8846
CA,California,Salinas,14.1,15.4,16.7,4177
CA,California,San Diego,10.5,11.4,12.3,2503
CA,California,San Diego,10.8,11.9,12.9,7627
CA,California,San Bernardino,10.3,11.2,12.0,1833
CA,California,San Diego,7.1,8.0,9.1,649
CA,California,San Diego,10.0,11.1,12.3,7614
CA,California,San Francisco,8.5,9.4,10.3,5096
CA,California,San Francisco,9.4,10.0,10.6,5618
CA,California,San Francisco,10.1,11.2,12.3,4567
