State_Name,State_ab,Median,Stdev,ALand,AWater
Kansas,KS,126282,145584.468209783,16604169.0,109326.0
Maryland,MD,111257,140326.526810774,6031967.0,29256.0
Massachusetts,MA,108051,145090.895356288,13030679.0,5582.0
North Dakota,ND,63310,59707.2479089904,7652129.5,261158.0
Mississippi,MS,84013,66778.55098344809,4510019.0,0.0
New Mexico,NM,300000,73716.8837567773,10525064.8,3523.6
Washington,WA,263943,111364.382960275,4085177.0,210009.0
Maine,ME,89066,120491.762311481,88164079.0,11204243.0
Montana,MT,62680,56502.1350746953,3090064.5,69032.0
Montana,MT,300000,4525.143467839311,6234656.5,7442.5
West Virginia,WV,71639,86391.1752966091,3481540.5,88061.0
Missouri,MO,300000,81102.55110646201,4313113.0,60544.5
California,CA,110654,90627.4491693053,87368373.5,2221697.0
West Virginia,WV,256092,92904.9644735449,5810132.333333333,595637.0
Ohio,OH,125781,143690.45145646698,8094798.0,3421.0
West Virginia,WV,126181,68660.5277523618,2351901.5,209845.5
Louisiana,LA,113916,123065.49896667301,64532981.0,8969299.0
Florida,FL,179836,181327.406236856,6163447.0,7194419.0
Pennsylvania,PA,113712,86020.187733747,1879605.8,70679.6
Ohio,OH,83816,65501.6714518528,14032597.0,0.0
Pennsylvania,PA,300000,97521.5896452975,3024131.3333333335,0.0
Wisconsin,WI,101580,76843.881120825,10739950.125,169003.25
Washington,WA,300000,91099.51915076301,15422066.25,204679.08333333334
California,CA,96488,128013.79508000599,15845460.0,138188.0
Washington,WA,126745,165644.446353128,26472431.25,4266704.25
New Jersey,NJ,95598,95248.80261019288,7729299.0,315734.0
New York,NY,235906,210174.76380206802,8013801.5,1180931.0
Vermont,VT,300000,66201.3920648157,1229336.0,39341.0
Tennessee,TN,79843,50963.0626073034,6027804.0,16845.0
Texas,TX,97357,128500.07125654,6878924.0,49653.0
Pennsylvania,PA,300000,97590.3782225764,4009135.0,0.0
Iowa,IA,86084,49661.087616491604,2505348.0,0.0
West Virginia,WV,238942,76011.93488110059,6977669.0,83472.25
Wisconsin,WI,74039,99822.934802537,23706024.0,431956.0
Missouri,MO,88522,106771.272044132,36895049.0,179632.0
South Carolina,SC,74511,111306.895187485,8931369.0,15361.0
New Jersey,NJ,98050,46783.7903161665,2153499.0,49767.5
Minnesota,MN,78210,82611.26912016599,2204859.5,0.0
Mississippi,MS,60769,97709.8318838515,2638322.0,0.0
Illinois,IL,99843,131520.677936844,2117319.0,0.0
Minnesota,MN,279241,147371.640176388,4787664.5,81960.5
California,CA,198819,186244.158767074,8738098.0,315.0
Minnesota,MN,300000,128670.131302425,3578737.5,29461.0
Texas,TX,88322,144024.70677592198,4664534.0,0.0
Oregon,OR,300000,93966.3017528333,27932940.75,208207.75
Pennsylvania,PA,300000,32709.9781743825,1041726.3333333334,2649.3333333333335
California,CA,250000,176624.880731127,16947879.5,3614391.0
Texas,TX,80086,118694.60300290001,2722373.0,0.0
Nebraska,NE,300000,13344.712686854,455741.0,0.0
Nebraska,NE,91531,21119.6661043985,1025249.0,0.0
North Carolina,NC,264202,66322.704004975,6007076.75,14475.75
Vermont,VT,300000,68833.3325623278,3239997.8,18577.8
North Carolina,NC,88425,92068.70268894109,24520146.4,51760.2
Pennsylvania,PA,75211,81614.9416679409,9570697.0,0.0
Pennsylvania,PA,108262,93993.179962943,25702228.0,308516.8333333333
Michigan,MI,69703,79049.98176730309,11184085.0,628267.0
Mississippi,MS,300000,58781.131327157804,2031151.0,0.0
Arkansas,AR,144358,152646.275474424,47288132.0,274169.0
Michigan,MI,76074,99015.98544703849,2017453.0,1932.0
Kentucky,KY,73699,86274.7629238591,42762249.0,185544.0
South Dakota,SD,89188,120444.065072298,4621442.0,0.0
New York,NY,92520,99319.22146790789,1907748.0,0.0
Ohio,OH,95098,78836.11102733901,1261130.0,0.0
Arkansas,AR,62641,57407.883027892305,2496407.5,1459.5
Missouri,MO,63784,78926.42687695491,7401361.5,4826.5
Georgia,GA,220206,202424.51345562103,4532828.0,283096.0
West Virginia,WV,59724,66657.87873128611,1544834.5,0.0
Wisconsin,WI,146893,85606.5258048841,9359379.166666666,1439940.5
California,CA,158898,165433.781283946,7631261.0,0.0
New Mexico,NM,143093,151467.329806614,44643783.5,212709.0
Iowa,IA,198284,183090.264159632,332670.0,0.0
Indiana,IN,85889,104810.807803748,2813965.0,362312.0
Louisiana,LA,34229,44758.6083640889,8354301.0,34512.0
Pennsylvania,PA,94133,142125.866928084,1366797.5,13284.0
Michigan,MI,82279,113483.50202327801,2429823.0,208528.0
Alabama,AL,62350,74776.4315801625,27884733.0,15029.0
Virginia,VA,150940,168279.517880287,5868897.0,2855.0
Minnesota,MN,70901,68029.4708590366,2819270.0,0.0
North Dakota,ND,100544,134522.236647776,1524855.0,0.0
Pennsylvania,PA,300000,77146.8784603945,1528748.3333333333,168904.0
Pennsylvania,PA,193560,186443.364259863,4825738.0,10456.0
Alabama,AL,95571,63904.2652061606,5684720.666666667,14748.666666666666
Illinois,IL,99615,129475.321766005,19479883.0,198171.0
Oklahoma,OK,300000,160225.458395619,6930750.0,0.0
Vermont,VT,250000,98310.8650403506,19364924.57142857,2061949.5714285714
Pennsylvania,PA,121557,146731.787594572,30226924.0,0.0
Maryland,MD,300000,224560.063276082,12547098.666666666,438790.3333333333
Pennsylvania,PA,146816,46476.321689328,16736757.25,233763.75
Tennessee,TN,300000,112807.174819565,3440295.0,0.0
Colorado,CO,64440,52425.517970875,419628.0,0.0
Kentucky,KY,85397,67006.9919618071,4686528.0,69684.0
Iowa,IA,151705,73142.8852572715,20019246.666666668,1298087.0
Ohio,OH,300000,90439.8527070721,831839.0,0.0
North Dakota,ND,115521,137090.363089419,6454066.0,62626.0
North Carolina,NC,72308,61397.9901487489,13864493.0,1905.0
Ohio,OH,112333,144593.537077149,1583063.0,422329.0
California,CA,242184,212891.334745633,14784023.0,5889.0
Missouri,MO,57208,67255.72016035269,2674950.0,1128.0
Kentucky,KY,50717,15212.8235796991,4566961.0,0.0
Utah,UT,300000,68974.8339152297,5087557.4,0.0
Maine,ME,90246,121677.38576620801,77918025.0,75101170.0
Montana,MT,300000,71414.2191185054,44336377.0,0.0
California,CA,300000,70492.6479983459,8219127.0,114617.66666666667
Louisiana,LA,300000,52729.7556249303,17313369.0,26708.0
Michigan,MI,49162,42997.9660513361,9791231.0,5581278.0
California,CA,84734,111655.316201815,82757530.0,44975.0
Wisconsin,WI,118009,45975.04198353481,11664708.5,165625.0
New York,NY,114980,139967.732225418,42218042.0,200374.0
Wyoming,WY,300000,194625.148550889,4677276.0,0.0
Virginia,VA,76428,21409.8942503235,2130750.0,17556.0
Minnesota,MN,108327,116796.274701089,17885087.0,2430873.0
California,CA,101811,102458.875062742,7652701.0,4831.0
Wyoming,WY,118621,135388.01504874698,2420153.5,33237.5
West Virginia,WV,250000,48848.3048001929,2394685.0,61660.5
Montana,MT,135208,150897.45948420098,310813910.0,611690.0
Minnesota,MN,72589,70393.3953147086,1949871.0,0.0
Montana,MT,86418,109132.097043385,2388139.0,81242.0
Montana,MT,165031,56862.8375015936,20942948.833333332,2628143.1666666665
California,CA,80722,132128.63542891698,1646292.0,0.0
Illinois,IL,300000,83681.1546396149,2095042.0,0.0
Pennsylvania,PA,88990,112039.92673626,1691155.0,0.0
Alabama,AL,66575,142306.254441491,3383297.0,3909.0
Mississippi,MS,87841,124552.17864127699,111336172.0,64344914.0
Oklahoma,OK,82860,116996.07422064099,2257460.0,0.0
Michigan,MI,243510,218829.526800064,5009081.0,0.0
New York,NY,103605,143947.81657363198,16748060.5,1023867.5
Missouri,MO,77048,32902.0423917692,3575561.0,0.0
Kansas,KS,49409,56455.5451080766,574338.0,0.0
Pennsylvania,PA,90297,107692.973337514,3462403.0,80193.0
Michigan,MI,245044,93195.00944401631,62505263.28571428,970819.2857142857
Wisconsin,WI,62895,7763.5224464903795,5569390.5,48298.5
Montana,MT,62811,43540.0594211094,39096623.0,0.0
Arizona,AZ,74870,89507.5235676649,13369236.0,2384.0
Georgia,GA,300000,96186.47362980619,13936767.42857143,75357.85714285714
South Carolina,SC,54237,43525.8232673713,6053592.0,83790.0
Missouri,MO,102787,67214.4663182082,2257545.5,0.0
Oklahoma,OK,139614,157882.374166942,64359049.0,2765447.0
Arizona,AZ,66571,113752.64201348301,62864353.0,0.0
Wisconsin,WI,72443,71913.4705561203,2046679.5,5083.0
Wisconsin,WI,88746,108883.159499799,2191908.0,29039.0
North Carolina,NC,97490,130918.113639335,7071607.0,7754.0
New York,NY,98587,43307.639604423995,2729133.0,152753.0
Arkansas,AR,43926,47452.714975140196,643162.0,0.0
Minnesota,MN,51422,44828.08340924139,3074187.0,51120.0
Kentucky,KY,34082,42682.2624817306,1132237.0,31643.0
Idaho,ID,300000,91559.545886013,5752090.5,0.0
Virginia,VA,122172,150155.82142486802,27943517.0,44194.0
West Virginia,WV,300000,57425.6583352854,1172021.0,15730.0
South Carolina,SC,51062,64499.8715565864,23134782.0,264184.0
Missouri,MO,58410,53748.90550986349,850631.5,0.0
Texas,TX,300000,33182.361735235696,7984883.5,8921.0
New Jersey,NJ,103175,95386.95422786061,3158675.0,38979.0
Nebraska,NE,78488,111014.31767309,928686.0,0.0
North Carolina,NC,66293,35305.9303347027,5737410.0,0.0
Delaware,DE,69922,29354.0080671933,1438883.0,0.0
Washington,WA,124558,145577.184592601,34629531.333333336,2769633.6666666665
South Carolina,SC,115153,60599.479389590095,500493.5,0.0
Virginia,VA,72045,119808.50822380901,8998726.0,122435.0
Iowa,IA,250000,28991.4196524112,1671694.0,0.0
New Jersey,NJ,300000,96111.7321374283,611761.0,9037.0
Pennsylvania,PA,95478,54006.2706606266,4395694.666666667,21106.333333333332
Iowa,IA,63459,56585.003961099406,695902.0,0.0
Colorado,CO,206376,183990.74957855602,2798878.5,0.0
Pennsylvania,PA,300000,86326.4525079807,20406993.75,73024.5
Wisconsin,WI,76445,68037.3299767751,1240584.0,0.0
Ohio,OH,300000,64849.4818796477,3815433.0,84183.33333333333
Texas,TX,154540,162241.469641884,7599362.0,129900.0
Utah,UT,89847,118231.327014309,34169979.0,106385.0
Pennsylvania,PA,121845,132368.931340389,11493803.0,18517.0
New York,NY,215422,199400.01148937698,6058479.5,136301.0
Texas,TX,27623,52533.8629765036,5264762.0,15573.0
California,CA,300000,18334.3122265927,6288255.0,0.0
Oregon,OR,300000,23883.9857221207,1438197.0,0.0
Ohio,OH,77221,79723.0435773508,1639806.5,0.0
New Mexico,NM,300000,93700.8141904808,10074732.222222222,45660.444444444445
Michigan,MI,261611,233026.32509063,12851786.0,198420.0
Texas,TX,82542,103747.099243027,2221800.0,0.0
Ohio,OH,128086,54234.432543071394,17679564.666666668,1315124.0
Minnesota,MN,250000,53583.5341494375,50564762.5,4842794.5
Pennsylvania,PA,300000,85501.3690126285,4286487.75,506540.0
New Jersey,NJ,177020,175948.85675233,2408641.0,98814.0
Missouri,MO,300000,12124.1448646984,2720397.0,0.0
Texas,TX,80895,74970.3418062262,6615080.0,109283.0
Alabama,AL,80192,134268.913013006,14039365.0,179778.0
Tennessee,TN,84789,96957.9092587418,12804254.0,0.0
North Carolina,NC,133234,155202.517944071,7768582.0,117566.0
Minnesota,MN,60566,97583.8390960915,1116676.0,0.0
Missouri,MO,106513,9495.46159391977,2485385.25,1003.0
Iowa,IA,104633,122369.161548936,7564286.0,0.0
Nebraska,NE,75659,80628.1415974308,1892800.0,0.0
Illinois,IL,83818,119512.66581669699,10544151.0,223343.0
California,CA,101426,143465.57062145698,1535453.0,75885.0
New York,NY,171189,176335.00492299398,4666261.0,14894.0
Kansas,KS,66752,75880.5172424288,5140558.0,51544.0
Virginia,VA,129991,69899.5027030661,13044650.0,10515.5
Missouri,MS,109776,63689.3176302549,1791835.0,168360.5
West Virginia,WV,73310,93307.1701059667,22764472.0,825.0
Oklahoma,OK,52896,57253.1829789183,1021117.0,0.0
New Mexico,NM,300000,68431.1698972048,26057609.0,50540.0
Utah,UT,300000,65961.0272337493,54411426.5,654804.5
Illinois,IL,72181,78402.6087225047,1939574.0,0.0
South Carolina,SC,300000,66558.2611387867,47673392.666666664,1978936.6666666667
South Dakota,SD,77686,89842.4034299903,1262140.0,0.0
Georgia,GA,91591,125343.432270515,26279177.666666668,702749.0
South Carolina,SC,164881,176468.962433619,27554063.0,216453.0
Alabama,AL,90424,95534.8391780484,41623091.666666664,76849.66666666667
Pennsylvania,PA,300000,74604.4584738455,4264963.0,9392.0
Florida,FL,213050,195543.518554857,38500610.0,2553132.0
Iowa,IA,73830,48790.993912615195,1641463.0,0.0
California,CA,300000,40926.3689286725,8413590.666666666,3607812.6666666665
Texas,TX,129007,150266.55903938698,28331530.0,785545.0
Louisiana,LA,49903,73341.48466202269,24614321.0,129231.0
Georgia,GA,103784,138073.868095788,6127703.0,34729.0
Texas,TX,66873,34884.6608441707,1982696.0,3616.0
New York,NY,78829,125361.31159015199,10077642.0,0.0
Missouri,MO,16286,29237.53327273,545048.0,991.0
Idaho,ID,119198,137621.032097021,44294322.5,286219.5
Oklahoma,OK,69026,66238.3515884208,1011746.0,0.0
Florida,FL,81483,164279.242323343,516958.0,1264775.0
Alabama,AL,15181,39605.220016266605,4452046.0,0.0
California,CA,300000,199617.112122905,46759187.333333336,159728126.33333334
Texas,TX,300000,43727.2217067115,8499490.5,97992.5
Illinois,IL,300000,166732.789115567,62398764.0,536671.0
Tennessee,TN,85583,131766.83760239198,12156071.5,7584.0
North Carolina,NC,64666,79654.1333757948,1647887.0,0.0
Mississippi,MS,56557,61623.5006324653,3934807.0,0.0
Oregon,OR,57283,24455.804365478598,2123103.0,0.0
Iowa,IA,104115,102801.398020792,22138396.0,56530.0
South Dakota,SD,300000,51574.6760016533,548077.6666666666,0.0
Illinois,IL,115545,124561.19593052901,1273608.0,0.0
Florida,FL,61587,89573.38429534141,9199798.0,258865.5
Missouri,MO,64347,110325.939661225,10536656.0,89648.0
Montana,MT,250000,85745.7317297141,2638317.5,35.0
Idaho,ID,106947,58073.531337693494,5058734.0,200724.0
Washington,WA,131305,151215.23939504402,20569434.0,174970.0
Iowa,IA,63877,62576.1670443738,1934953.5,0.0
Texas,TX,300000,13032.6672709949,2711059.0,0.0
Michigan,MI,300000,46207.1284627206,4548763.0,0.0
Virginia,VA,70252,62200.5467564301,1896089.0,2113.0
Mississippi,MS,140039,96208.20505603631,3070356.0,35874.5
Maryland,MD,300000,48579.5198845083,1701910.8333333333,0.0
New Jersey,NJ,157994,167657.286401627,6043152.0,417502.0
North Carolina,NY,102357,85069.9622286948,7017615.0,9122.6
Maine,ME,87464,123809.626114156,2194159.0,0.0
Louisiana,LA,200604,187580.55513643,6387601.0,3644705.5
Pennsylvania,PA,92167,95395.9285459097,3054022.0,665560.5
California,CA,77720,49392.2422158425,34377180.5,26909.0
California,CA,63758,53232.2349148145,111554058.0,874219.0
Wisconsin,WI,83825,122538.093621013,7762030.0,119613.0
Louisiana,LA,101892,136081.172609507,111133147.0,2556414.0
Pennsylvania,PA,79593,64265.708043714694,3447348.5,87297.5
Missouri,MO,80007,135099.680071621,1433987.0,0.0
Washington,WA,157020,166104.50883381,23462443.0,0.0
Ohio,OH,300000,106811.261536923,2664353.0,9902.0
North Dakota,ND,300000,35013.2087838989,1017743.5,0.0
Utah,UT,300000,67781.9357281602,18314782.2,73966.0
Nevada,NV,115101,138742.661184509,539404133.0,83408.0
California,CA,140173,158151.65547556698,19455045.0,0.0
New Jersey,NJ,116028,144919.230797249,4302826.0,87200.0
Missouri,MO,300000,81100.8869409951,2049433.25,2743.75
Illinois,IL,105411,134718.21710120302,24523189.0,0.0
Massachusetts,MA,153910,154632.18110530698,5811146.0,2473068.0
Arizona,AZ,300000,35789.9288086412,68546247.0,0.0
Louisiana,LA,102198,131159.412021116,35721411.0,128224.0
North Dakota,ND,193054,186766.09237303602,2062552.0,18458.0
South Dakota,SD,91380,116444.80017226,1652545.0,0.0
Georgia,GA,60371,84536.6999591171,8804487.0,0.0
Texas,TX,213674,90156.0542411758,19209073.5,76535.75
Oklahoma,OK,75600,84637.118046883,9558376.0,0.0
Wisconsin,WI,300000,84802.068523489,1684123.5,56519.5
Ohio,OH,300000,92851.12892479061,22359737.4,176892.8
North Dakota,ND,109368,145476.799345298,4284043.0,0.0
South Dakota,SD,203520,51521.8179664539,17469014.6,58874.0
Massachusetts,MA,300000,201407.18880532897,13894166.0,282599.0
Iowa,IA,82705,94560.88654652619,1460896.0,2306.0
Virginia,VA,131422,107139.55409800199,928746.0,0.0
Wisconsin,WI,73913,103488.95158059099,2042108.0,69425.0
Texas,TX,93713,101554.260313189,10611834.0,0.0
Iowa,IA,300000,96435.61365926881,1372158.5,0.0
Pennsylvania,PA,102041,95123.90258185391,2409389.0,4808.666666666667
Mississippi,MS,70468,70282.3267892149,3638335.0,186320.0
Michigan,MI,94346,84830.2713229566,7044858.0,72533.0
Michigan,MI,63573,24038.8906649963,1432176.0,14698.0
Florida,FL,300000,235520.04048518397,15429811.0,1084478.3333333333
Montana,MT,143771,160286.862108373,27615169.0,191262.0
Illinois,IL,300000,99263.8843678735,5044030.0,84257.5
Texas,TX,300000,72522.9639603493,5209665.666666667,309601.0
Pennsylvania,PA,27187,35251.3666720096,1458666.0,214450.0
Florida,FL,222735,45383.6676359637,5832658.0,10304201.333333334
Tennessee,TN,83832,90477.00699666211,2180935.6666666665,16777.0
Pennsylvania,PA,245381,212458.126488204,2304511.0,0.0
West Virginia,WV,100606,86135.4306236513,2004122.0,67351.0
Oklahoma,OK,66455,67604.9657981739,859748.0,0.0
Minnesota,MN,250000,45335.2203066576,2784462.5,10005.5
Nebraska,NE,84558,108197.96387294901,856020.0,2074.0
Louisiana,LA,300000,93416.7568843465,10569927.0,32093.0
New Jersey,NJ,94875,95478.43063324789,1533761.0,17853.0
Kentucky,KY,300000,52691.506703651394,7136863.333333333,512451.0
Vermont,VT,300000,60855.5573514101,20609594.5,917076.6666666666
Missouri,MO,77479,108744.908030322,53547675.0,447610.0
Georgia,GA,157183,174770.636451118,32666762.0,255900.0
Missouri,MO,64262,42737.516780359,884603.0,1313.0
Vermont,VT,84078,157883.787980358,4234661.0,15036.0
California,CA,91640,122631.28201103401,19895044.0,0.0
Indiana,IN,78505,74479.7594114327,1833911.6666666667,19267.0
Missouri,MO,300000,33887.8638246571,21389354.6,52231.4
Illinois,IL,100520,123389.68205874301,6911964.0,65769.0
Pennsylvania,PA,300000,155512.492500799,8332450.0,11635.0
Ohio,OH,272545,85699.79384669941,10393052.75,163014.75
Washington,WA,90487,92291.7144429286,27058105.0,3948554.3333333335
Texas,TX,80515,95038.5049404841,2294432.0,0.0
West Virginia,WV,12593,10126.3660381035,1628843.0,34801.0
Tennessee,TN,248104,220245.260164082,50093346.0,44938.0
Michigan,MI,45920,39126.9994449627,2855675.0,0.0
Maine,ME,98907,132179.797732435,39455700.0,1168416.0
New York,NY,111206,142317.072797017,8211465.0,436561.0
New York,NY,274032,140296.325057389,4010752.0,53374.0
Alabama,AL,77399,69184.97429938719,15962603.0,308410.0
New Jersey,NJ,71704,102866.33756186801,4015804.0,25347.0
Louisiana,LA,71911,88362.4963990358,10826865.0,2758097.0
Washington,WA,300000,91156.91452617619,15199077.0,2206413.0
New Jersey,NJ,98695,117036.114914165,9623784.0,345853.5
Pennsylvania,PA,93573,40011.878290054105,38475133.0,1449986.6666666667
Virginia,VA,237706,95523.18893028061,10103761.142857144,174046.0
New Jersey,NJ,233192,209212.70233691199,4540917.0,1594903.0
Tennessee,TN,104298,49240.5899347901,15028202.4,267965.0
Ohio,OH,85083,89828.5832706334,2736808.5,17567.5
Wisconsin,WI,88280,54637.70995438,6671191.0,6030.0
Arkansas,AR,67225,112841.734910766,14210712.0,1182507.0
Washington,WA,80404,114097.475319513,24834433.0,632287.0
Wisconsin,WI,300000,65406.911999960095,33629494.833333336,369570.0
Oklahoma,OK,77829,93623.3862981931,9183464.0,154874.0
Iowa,IA,300000,78419.32155716661,2028181.0,0.0
South Dakota,SD,160171,164164.66029737302,1022691.3333333334,6031.666666666667
Texas,TX,70112,16415.055371141898,966120.0,0.0
Illinois,IL,92496,52355.3783205404,1082669.6666666667,0.0
Ohio,OH,150493,62431.765890604,17237100.5,27003.0
North Carolina,NC,91145,108325.220464543,3350431.0,87664.0
Texas,TX,300000,44488.2552119098,4267037.0,207147.0
New York,NY,83609,96213.1731945485,5596428.0,122529.0
Massachusetts,MA,91465,114741.12909854,55219911.0,507124.0
Pennsylvania,PA,113913,133245.881943945,2900252.5,67999.0
Arkansas,AR,250000,60044.8367638388,22857656.75,1667764.0
Wisconsin,WI,35890,37981.166208805495,4559036.5,22124.5
Oklahoma,OK,105919,131406.647589989,159889421.0,1579677.0
Nebraska,NE,300000,54910.9067864056,2859705.0,0.0
Missouri,MO,56120,75133.892835288,580700.0,2362.0
Michigan,MI,63645,94192.5729084568,7222340.5,119665.5
