,city,state_id,state_name,population,density
11679,Cheswold,DE,Delaware,1695,356
11680,El Paraiso,PR,Puerto Rico,1695,2046
11681,Wind Point,WI,Wisconsin,1695,517
11682,Mayfield,PA,Pennsylvania,1695,267
11683,Wilson,OK,Oklahoma,1695,115
11684,Romney,WV,West Virginia,1695,681
11685,Rushford,MN,Minnesota,1695,396
11686,Jauca,PR,Puerto Rico,1694,1557
11687,Kualapuu,HI,Hawaii,1693,22
11688,Pumpkin Center,NC,North Carolina,1693,515
11689,Bristol,IN,Indiana,1692,162
11690,Mapleton,MN,Minnesota,1692,466
11691,Mulberry,AR,Arkansas,1692,85
11692,Plantsville,CT,Connecticut,1692,700
11693,Angola on the Lake,NY,New York,1692,256
11694,Wilder,VT,Vermont,1692,760
11695,White Castle,LA,Louisiana,1691,890
11696,Spencer,TN,Tennessee,1691,99
11697,Minorca,LA,Louisiana,1691,146
11698,Dresden,OH,Ohio,1691,510
11699,Fort Montgomery,NY,New York,1691,443
11700,Heritage Lake,IL,Illinois,1690,572
11701,London,CA,California,1690,1036
11702,Des Allemands,LA,Louisiana,1690,65
11703,Lewisport,KY,Kentucky,1690,684
11704,Searles Valley,CA,California,1689,62
11705,Temple,PA,Pennsylvania,1689,1924
11706,Smackover,AR,Arkansas,1688,149
11707,Flora Vista,NM,New Mexico,1688,141
11708,Three Way,TN,Tennessee,1688,145
11709,Bunker Hill,IL,Illinois,1687,513
11710,Mammoth,AZ,Arizona,1687,24
11711,Bylas,AZ,Arizona,1687,155
11712,Rocky Point,NC,North Carolina,1687,94
11713,King Arthur Park,MT,Montana,1686,1439
11714,Upper Fruitland,NM,New Mexico,1686,86
11715,Brownlee Park,MI,Michigan,1686,321
11716,Tonto Basin,AZ,Arizona,1685,20
11717,Shaw,MS,Mississippi,1685,584
11718,Washington Park,FL,Florida,1685,1603
11719,Horton,KS,Kansas,1685,389
11720,Nashville,MI,Michigan,1684,308
11721,Hamilton,MO,Missouri,1684,463
11722,Antwerp,OH,Ohio,1683,487
11723,Holley,NY,New York,1683,512
11724,Shawneeland,VA,Virginia,1683,88
11725,De Pue,IL,Illinois,1683,233
11726,Steep Falls,ME,Maine,1683,64
11727,East Lexington,VA,Virginia,1683,283
11728,Hato Candal,PR,Puerto Rico,1683,1097
11729,Mundys Corner,PA,Pennsylvania,1683,103
11730,Tuckerman,AR,Arkansas,1682,218
11731,Lake Como,NJ,New Jersey,1682,2579
11732,Westwood Shores,TX,Texas,1682,201
11733,Panguitch,UT,Utah,1682,223
11734,Rancho Tehama Reserve,CA,California,1682,55
11735,Summerdale,AL,Alabama,1681,64
11736,Kersey,CO,Colorado,1681,382
11737,Culver,OR,Oregon,1680,933
11738,MacArthur,WV,West Virginia,1680,217
11739,South Point,TX,Texas,1680,484
11740,Oswego,KS,Kansas,1680,271
11741,Denton,NC,North Carolina,1680,309
11742,Island Heights,NJ,New Jersey,1679,1064
11743,Commercial Point,OH,Ohio,1679,206
11744,Roodhouse,IL,Illinois,1677,574
11745,Freeport,PA,Pennsylvania,1677,509
11746,Lake Sherwood,CA,California,1677,206
11747,Osseo,WI,Wisconsin,1676,316
11748,Haymarket,VA,Virginia,1676,1126
11749,Peridot,AZ,Arizona,1676,125
11750,Lake Isabella,MI,Michigan,1676,185
11751,North Fork,AZ,Arizona,1676,10
11752,Fairfax,SC,South Carolina,1675,195
11753,Cheswick,PA,Pennsylvania,1675,1397
11754,Gunter,TX,Texas,1675,36
11755,South Amherst,OH,Ohio,1675,261
11756,Oroville,WA,Washington,1675,382
11757,Albany,MO,Missouri,1675,264
11758,Kingston,OK,Oklahoma,1675,186
11759,Pleak,TX,Texas,1675,333
11760,Harrisville,WV,West Virginia,1674,408
11761,Elkview,WV,West Virginia,1673,384
11762,Sabinal,TX,Texas,1673,543
11763,Hagerstown,IN,Indiana,1673,490
11764,Walnut Grove,MS,Mississippi,1673,399
11765,Cascade Valley,WA,Washington,1673,216
11766,Stanley,VA,Virginia,1673,450
11767,John Day,OR,Oregon,1672,299
11768,Princeville,IL,Illinois,1672,380
11769,West Unity,OH,Ohio,1672,421
11770,Daguao,PR,Puerto Rico,1672,1161
11771,Joseph City,AZ,Arizona,1672,87
11772,Canby,MN,Minnesota,1671,284
11773,Blountsville,AL,Alabama,1670,118
11774,Ronceverte,WV,West Virginia,1670,378
11775,Holliday,TX,Texas,1670,263
11776,Bluff City,TN,Tennessee,1670,369
11777,Altamont,NY,New York,1669,508
11778,Princeville,HI,Hawaii,1669,266
11779,Calhoun City,MS,Mississippi,1668,273
11780,Wakefield,MI,Michigan,1668,81
11781,Gadsden,SC,South Carolina,1668,56
11782,Kentland,IN,Indiana,1668,477
11783,Dayton,IN,Indiana,1668,563
11784,Columbus AFB,MS,Mississippi,1667,420
11785,Bement,IL,Illinois,1667,844
11786,Decatur,TN,Tennessee,1667,169
11787,Bent Creek,NC,North Carolina,1666,291
11788,Perryopolis,PA,Pennsylvania,1666,419
11789,Tremont,PA,Pennsylvania,1666,886
11790,Parcelas de Navarro,PR,Puerto Rico,1665,4776
11791,Knollwood,IL,Illinois,1665,1064
11792,Uvalde Estates,TX,Texas,1665,108
11793,Trempealeau,WI,Wisconsin,1664,323
11794,Coaling,AL,Alabama,1663,128
11795,Cementon,PA,Pennsylvania,1663,986
11796,Playita,PR,Puerto Rico,1663,925
11797,Cosmopolis,WA,Washington,1662,461
11798,Arcadia,IN,Indiana,1662,1164
11799,Blue Grass,IA,Iowa,1661,219
11800,Young Harris,GA,Georgia,1661,673
11801,Southport,CT,Connecticut,1661,747
11802,Channel Lake,IL,Illinois,1661,355
11803,Blackwater,AZ,Arizona,1660,35
11804,Star Valley Ranch,WY,Wyoming,1659,235
11805,Munfordville,KY,Kentucky,1659,285
11806,Cowan,TN,Tennessee,1658,308
11807,Terrebonne,OR,Oregon,1658,630
11808,Bay Springs,MS,Mississippi,1658,42
11809,Sedgwick,KS,Kansas,1658,461
11810,Douglass,KS,Kansas,1658,602
11811,Salyersville,KY,Kentucky,1657,259
11812,Murphy,NC,North Carolina,1657,250
11813,South Rockwood,MI,Michigan,1657,195
11814,Rehobeth,AL,Alabama,1657,85
11815,Ridgely,MD,Maryland,1657,343
11816,Kaibito,AZ,Arizona,1657,40
11817,Tillson,NY,New York,1657,272
11818,Muhlenberg Park,PA,Pennsylvania,1656,1102
11819,Black Rock,NM,New Mexico,1656,378
11820,Plains,TX,Texas,1655,649
11821,Cade,LA,Louisiana,1655,95
11822,Holland,OH,Ohio,1655,645
11823,Vance,AL,Alabama,1654,62
11824,Metlakatla,AK,Alaska,1654,276
11825,Ritzville,WA,Washington,1654,364
11826,Del Rey Oaks,CA,California,1654,1326
11827,Elk Creek,KY,Kentucky,1654,110
11828,Montpelier,IN,Indiana,1654,414
11829,Juarez,TX,Texas,1653,3227
11830,Rock Creek,MN,Minnesota,1652,14
11831,La Playa,PR,Puerto Rico,1651,586
11832,Canton Valley,CT,Connecticut,1651,362
11833,Hatch,NM,New Mexico,1650,201
11834,Steelville,MO,Missouri,1650,263
11835,Lazy Mountain,AK,Alaska,1650,10
11836,Church Hill,PA,Pennsylvania,1649,459
11837,Stockdale,TX,Texas,1649,377
11838,Daleville,IN,Indiana,1648,311
11839,Vevay,IN,Indiana,1648,438
11840,Minco,OK,Oklahoma,1648,51
11841,Burnsville,NC,North Carolina,1647,403
11842,Weston,OH,Ohio,1647,557
11843,Edgeworth,PA,Pennsylvania,1647,424
11844,Greilickville,MI,Michigan,1647,140
11845,Duck Hill,MS,Mississippi,1646,614
11846,Harvey,ND,North Dakota,1646,353
11847,Watervliet,MI,Michigan,1646,538
11848,Dundas,MN,Minnesota,1646,345
11849,Pole Ojea,PR,Puerto Rico,1646,1143
11850,Annandale,NJ,New Jersey,1646,438
11851,Homer,MI,Michigan,1645,455
11852,Carnegie,OK,Oklahoma,1645,463
11853,Muenster,TX,Texas,1645,240
11854,Franklin,TX,Texas,1645,542
11855,Westwood,CA,California,1645,116
11856,Honeyville,UT,Utah,1644,54
11857,Connelly Springs,NC,North Carolina,1644,127
11858,Richland,GA,Georgia,1643,198
11859,Jonesboro,IN,Indiana,1643,710
11860,McArthur,OH,Ohio,1643,477
11861,Lake City,IA,Iowa,1642,131
11862,Teutopolis,IL,Illinois,1642,309
11863,Westwood,KS,Kansas,1641,1540
11864,Spring Green,WI,Wisconsin,1641,379
11865,Thoreau,NM,New Mexico,1641,39
11866,Intercourse,PA,Pennsylvania,1640,300
11867,Woodburn,IN,Indiana,1639,661
11868,Houghton,NY,New York,1639,255
11869,Duquesne,MO,Missouri,1639,341
11870,Los Ranchos,CA,California,1639,223
11871,Garden City,MO,Missouri,1638,255
11872,McComb,OH,Ohio,1638,606
11873,Boaz,WV,West Virginia,1638,176
11874,Hudson Lake,IN,Indiana,1638,328
11875,Dayton,VA,Virginia,1637,612
11876,Caledonia,MI,Michigan,1636,470
11877,Landover Hills,MD,Maryland,1636,1720
11878,Kettle Falls,WA,Washington,1635,586
11879,Moville,IA,Iowa,1635,664
11880,Charlotte,TN,Tennessee,1634,155
11881,New Berlinville,PA,Pennsylvania,1634,418
11882,Walcott,IA,Iowa,1634,202
11883,Pocahontas,IA,Iowa,1634,312
11884,Stewartville,AL,Alabama,1634,26
11885,Gearhart,OR,Oregon,1634,338
11886,Buckhead Ridge,FL,Florida,1634,450
11887,Los Alamos,CA,California,1634,163
11888,Bayou Vista,TX,Texas,1633,1967
11889,Chapin,SC,South Carolina,1633,313
11890,Marbury,AL,Alabama,1633,27
11891,Wilderness Rim,WA,Washington,1633,1013
11892,Congress,AZ,Arizona,1632,16
11893,Boulevard Gardens,FL,Florida,1632,2510
11894,Sebewaing,MI,Michigan,1631,396
11895,Water Mill,NY,New York,1631,59
11896,Nooksack,WA,Washington,1631,898
11897,Lockney,TX,Texas,1631,407
11898,Dundee,NY,New York,1630,571
11899,South Lancaster,MA,Massachusetts,1630,476
11900,Georgetown,CT,Connecticut,1630,219
11901,Topaz Ranch Estates,NV,Nevada,1630,43
11902,Canyon Day,AZ,Arizona,1629,125
11903,Pinewood Estates,TX,Texas,1628,47
11904,Shiremanstown,PA,Pennsylvania,1628,2052
11905,East Bangor,PA,Pennsylvania,1628,741
11906,Smith Valley,NV,Nevada,1627,5
11907,Victoria,VA,Virginia,1626,222
11908,Pinehurst,ID,Idaho,1626,630
11909,Aurora,MN,Minnesota,1626,165
11910,Reinbeck,IA,Iowa,1626,289
11911,Perry,OH,Ohio,1626,276
11912,Penn State Erie,PA,Pennsylvania,1626,794
11913,Argos,IN,Indiana,1626,488
11914,St. Francisville,LA,Louisiana,1625,344
11915,Kingsley,MI,Michigan,1625,515
11916,San Antonio,PR,Puerto Rico,1625,1297
11917,Marfa,TX,Texas,1625,385
11918,Springfield,NE,Nebraska,1624,845
11919,Hillsboro,ND,North Dakota,1624,563
11920,Gordonsville,VA,Virginia,1624,661
11921,Waterflow,NM,New Mexico,1623,72
11922,Ridgely,TN,Tennessee,1623,380
11923,Mitchell,NE,Nebraska,1623,933
11924,Harlan,IN,Indiana,1622,201
11925,Jagual,PR,Puerto Rico,1622,2894
11926,Black Point-Green Point,CA,California,1622,221
11927,Ester,AK,Alaska,1622,9
11928,Luis M. Cintrón,PR,Puerto Rico,1621,522
11929,Temelec,CA,California,1620,393
11930,Wellington,UT,Utah,1620,122
11931,West Glendive,MT,Montana,1620,162
11932,Ainsworth,NE,Nebraska,1620,623
11933,Siesta Acres,TX,Texas,1620,1530
11934,Wilkinson Heights,SC,South Carolina,1620,209
11935,Mount Ayr,IA,Iowa,1619,235
11936,Pinebluff,NC,North Carolina,1619,238
11937,South Charleston,OH,Ohio,1619,506
11938,Rose Hill,NC,North Carolina,1618,434
11939,Chesilhurst,NJ,New Jersey,1618,364
11940,Remsen,IA,Iowa,1617,479
11941,Quincy,MI,Michigan,1617,504
11942,Kensett,AR,Arkansas,1617,341
11943,Columbus,NM,New Mexico,1617,133
11944,Concord,AL,Alabama,1616,185
11945,Delavan,IL,Illinois,1616,432
11946,Key Vista,FL,Florida,1616,822
11947,Lakefield,MN,Minnesota,1615,465
11948,Tryon,NC,North Carolina,1615,312
11949,Elk Rapids,MI,Michigan,1615,377
11950,Saratoga,WY,Wyoming,1615,183
11951,Gordo,AL,Alabama,1614,191
11952,Ovid,MI,Michigan,1613,686
11953,Bladenboro,NC,North Carolina,1613,281
11954,El Negro,PR,Puerto Rico,1613,1957
11955,Sawyerwood,OH,Ohio,1613,843
11956,Bokeelia,FL,Florida,1613,69
11957,Oglala,SD,South Dakota,1612,49
11958,Crosbyton,TX,Texas,1612,294
11959,North Eastham,MA,Massachusetts,1612,180
11960,Richland,PA,Pennsylvania,1612,448
11961,Mars,PA,Pennsylvania,1612,1322
11962,Fox Chase,PA,Pennsylvania,1612,1788
11963,Corrigan,TX,Texas,1611,270
11964,Thorp,WI,Wisconsin,1611,417
11965,Senath,MO,Missouri,1611,323
11966,Lake Bryan,TX,Texas,1611,68
11967,Bethel,NC,North Carolina,1611,586
11968,Falmouth Foreside,ME,Maine,1611,408
11969,Maurice,LA,Louisiana,1609,223
11970,Spencerville,NM,New Mexico,1609,185
11971,Drew,MS,Mississippi,1608,553
11972,Ashley,OH,Ohio,1608,942
11973,Mill Hall,PA,Pennsylvania,1608,673
11974,Georgiana,AL,Alabama,1608,99
11975,La Huerta,NM,New Mexico,1608,398
11976,Port Byron,IL,Illinois,1607,255
11977,Ladera,CA,California,1607,1361
11978,Fish Lake,IN,Indiana,1605,402
11979,Ballplay,AL,Alabama,1605,26
11980,Aberdeen,OH,Ohio,1604,458
11981,Montour Falls,NY,New York,1604,205
11982,Peach Lake,NY,New York,1604,232
11983,Grand Ronde,OR,Oregon,1604,32
11984,Belleair Beach,FL,Florida,1603,1298
11985,Soap Lake,WA,Washington,1603,402
11986,Waverly,MN,Minnesota,1603,353
11987,Neoga,IL,Illinois,1602,444
11988,Leavittsburg,OH,Ohio,1602,356
11989,Towamensing Trails,PA,Pennsylvania,1602,106
11990,Espy,PA,Pennsylvania,1602,687
11991,Stevenson,WA,Washington,1601,375
11992,Trevorton,PA,Pennsylvania,1601,144
11993,Corydon,IA,Iowa,1600,443
11994,Monterey Park,NM,New Mexico,1600,233
11995,Atlanta,IL,Illinois,1600,494
11996,South Browning,MT,Montana,1600,263
11997,Naranjito,PR,Puerto Rico,1599,1876
11998,Bowman,ND,North Dakota,1599,387
11999,Saxapahaw,NC,North Carolina,1599,119
12000,Eureka Mill,SC,South Carolina,1599,490
12001,Adrian,MO,Missouri,1597,294
12002,Brooklyn,IN,Indiana,1597,923
12003,Emerson,GA,Georgia,1596,71
12004,Galesville,WI,Wisconsin,1596,473
12005,Coalville,UT,Utah,1596,98
12006,Spring Valley,AZ,Arizona,1596,58
12007,Rocky Point,WA,Washington,1596,870
12008,Traer,IA,Iowa,1596,477
12009,Monette,AR,Arkansas,1595,108
12010,Edmonton,KY,Kentucky,1595,161
12011,Astor,FL,Florida,1595,263
12012,Bernice,LA,Louisiana,1594,190
12013,Orwell,OH,Ohio,1594,311
12014,Lakeside,TX,Texas,1593,371
12015,Shoreacres,TX,Texas,1593,676
12016,De Kalb,TX,Texas,1593,449
12017,Calumet,PA,Pennsylvania,1593,282
12018,Linn,MO,Missouri,1593,527
12019,New Hope,OR,Oregon,1593,160
12020,Emigration Canyon,UT,Utah,1592,33
12021,Eagle River,WI,Wisconsin,1592,189
12022,Mayville,NY,New York,1592,308
12023,Midway,FL,Florida,1592,833
12024,Del Rio,CA,California,1592,295
12025,Crooked Lake Park,FL,Florida,1592,1065
12026,Aberdeen,IN,Indiana,1591,488
12027,Cressona,PA,Pennsylvania,1591,615
12028,Mechanicsburg,OH,Ohio,1591,626
12029,Woodland Hills,UT,Utah,1590,242
12030,Darien,WI,Wisconsin,1590,476
12031,Warner,OK,Oklahoma,1590,316
12032,Avon,MN,Minnesota,1590,374
12033,Natalia,TX,Texas,1590,441
12034,Nashua,IA,Iowa,1589,212
12035,Shelbina,MO,Missouri,1589,262
12036,Palomas,PR,Puerto Rico,1588,1226
12037,Woodland Park,NE,Nebraska,1588,391
12038,Jerome,IL,Illinois,1588,1318
12039,Union City,OH,Ohio,1588,666
12040,Lockport Heights,LA,Louisiana,1588,469
12041,Homer City,PA,Pennsylvania,1588,1110
12042,Rosedale,MS,Mississippi,1588,113
12043,McCord,OK,Oklahoma,1588,140
12044,West Milton,PA,Pennsylvania,1588,738
12045,Eleanor,WV,West Virginia,1587,288
12046,Earlville,IL,Illinois,1587,510
12047,Kalida,OH,Ohio,1587,364
12048,Harbor Beach,MI,Michigan,1587,356
12049,Tecumseh,NE,Nebraska,1586,405
12050,Murfreesboro,AR,Arkansas,1586,162
12051,Sparkill,NY,New York,1586,1156
12052,Paradis,LA,Louisiana,1586,95
12053,Albion,NE,Nebraska,1585,590
12054,Osgood,IN,Indiana,1585,422
12055,Coarsegold,CA,California,1585,55
12056,Clark Mills,NY,New York,1585,410
12057,Rollingwood,TX,Texas,1585,876
12058,Kenly,NC,North Carolina,1584,350
12059,Prestbury,IL,Illinois,1584,971
12060,Tuolumne City,CA,California,1583,262
12061,Bourbon,MO,Missouri,1582,456
12062,Des Arc,AR,Arkansas,1582,290
12063,Sardis,MS,Mississippi,1581,305
12064,Hamilton,IN,Indiana,1580,290
12065,Langhorne,PA,Pennsylvania,1580,1239
12066,Sturgeon,PA,Pennsylvania,1580,544
12067,Graysville,TN,Tennessee,1580,517
12068,Belhaven,NC,North Carolina,1579,383
12069,Eldorado,TX,Texas,1579,437
12070,Oakland,PA,Pennsylvania,1579,664
12071,Foscoe,NC,North Carolina,1579,105
12072,Brookside Village,TX,Texas,1577,294
12073,Stratford,WI,Wisconsin,1577,114
12074,Hallsville,MO,Missouri,1577,395
12075,Morenci,AZ,Arizona,1576,633
12076,East Canton,OH,Ohio,1576,507
12077,Runaway Bay,TX,Texas,1576,241
12078,Banner Hill,TN,Tennessee,1576,436
12079,Leilani Estates,HI,Hawaii,1576,150
12080,Wayne,WV,West Virginia,1576,515
12081,River Hills,WI,Wisconsin,1575,117
12082,Lookout Mountain,GA,Georgia,1574,228
12083,Francis,UT,Utah,1574,228
12084,Hartley,IA,Iowa,1574,468
12085,Central Garage,VA,Virginia,1574,126
12086,Alvord,TX,Texas,1573,398
12087,Owingsville,KY,Kentucky,1573,241
12088,Thorntown,IN,Indiana,1573,990
12089,Adwolf,VA,Virginia,1573,71
12090,Shasta,CA,California,1573,55
12091,Pirtleville,AZ,Arizona,1572,325
12092,Whitehall,WI,Wisconsin,1572,105
12093,Warren Park,IN,Indiana,1572,1341
12094,New Paris,OH,Ohio,1572,825
12095,Mount Carroll,IL,Illinois,1571,302
12096,Leona Valley,CA,California,1571,32
12097,Wacousta,MI,Michigan,1571,68
12098,Estancia,NM,New Mexico,1571,98
12099,Southern View,IL,Illinois,1570,1147
12100,Smith Center,KS,Kansas,1570,474
12101,Summit,MS,Mississippi,1570,267
12102,Pewee Valley,KY,Kentucky,1569,313
12103,Blossom,TX,Texas,1569,237
12104,East Dubuque,IL,Illinois,1569,220
12105,Tonka Bay,MN,Minnesota,1568,644
12106,Del Norte,CO,Colorado,1568,615
12107,Descanso,CA,California,1568,31
12108,Genola,UT,Utah,1567,43
12109,West Lawn,PA,Pennsylvania,1567,2849
12110,Inverness,CO,Colorado,1567,406
12111,Fairlea,WV,West Virginia,1567,161
12112,Sausal,NM,New Mexico,1566,267
12113,Manson,IA,Iowa,1566,190
12114,Elizabeth,CO,Colorado,1566,463
12115,Chester Center,CT,Connecticut,1566,302
12116,Milford,IN,Indiana,1565,416
12117,Random Lake,WI,Wisconsin,1565,424
12118,Grayville,IL,Illinois,1565,284
12119,Chester,GA,Georgia,1564,685
12120,Toast,NC,North Carolina,1564,398
12121,Union City,MI,Michigan,1564,417
12122,Dunsmuir,CA,California,1564,376
12123,Ada,MN,Minnesota,1563,445
12124,Crescent,OK,Oklahoma,1561,580
12125,LeChee,AZ,Arizona,1561,36
12126,Baidland,PA,Pennsylvania,1560,308
12127,Norwood,NY,New York,1560,287
12128,Wardsville,MO,Missouri,1560,173
12129,Comanche,OK,Oklahoma,1559,132
12130,Franklin Furnace,OH,Ohio,1559,255
12131,Sharon,WI,Wisconsin,1557,362
12132,Olive Hill,KY,Kentucky,1556,315
12133,Belle Plaine,KS,Kansas,1556,722
12134,Ames Lake,WA,Washington,1556,375
12135,Manton,MI,Michigan,1555,384
12136,New Plymouth,ID,Idaho,1554,872
12137,Ransomville,NY,New York,1553,96
12138,Oak Grove,LA,Louisiana,1553,348
12139,Vonore,TN,Tennessee,1552,68
12140,Woodmont,CT,Connecticut,1552,2182
12141,Carrier Mills,IL,Illinois,1552,496
12142,Reform,AL,Alabama,1552,74
12143,Moroni,UT,Utah,1552,562
12144,Warren,MN,Minnesota,1552,411
12145,McMillin,WA,Washington,1551,362
12146,Westville,OK,Oklahoma,1551,493
12147,East Spencer,NC,North Carolina,1551,376
12148,Schoolcraft,MI,Michigan,1551,610
12149,Sarcoxie,MO,Missouri,1551,427
12150,Bay Park,NY,New York,1550,1192
12151,New Middletown,OH,Ohio,1550,685
12152,Duque,PR,Puerto Rico,1550,2709
12153,Worthington Hills,KY,Kentucky,1550,2336
12154,Wyoming,DE,Delaware,1549,574
12155,Montrose,MI,Michigan,1549,612
12156,Cedar Glen Lakes,NJ,New Jersey,1549,861
12157,Stanfield,NC,North Carolina,1548,134
12158,Bressler,PA,Pennsylvania,1548,1886
12159,Shawsville,VA,Virginia,1548,251
12160,Wagner,SD,South Dakota,1547,316
12161,Linden,CA,California,1547,80
12162,Lewiston,MN,Minnesota,1547,471
12163,Judson,SC,South Carolina,1546,758
12164,Dover,TN,Tennessee,1546,156
12165,Rehoboth Beach,DE,Delaware,1546,507
12166,Paxtang,PA,Pennsylvania,1546,1470
12167,Crothersville,IN,Indiana,1546,511
12168,Miranda,PR,Puerto Rico,1545,322
12169,East Berlin,PA,Pennsylvania,1545,848
12170,Hines,OR,Oregon,1545,289
12171,Three Oaks,MI,Michigan,1545,580
12172,Rossville,IN,Indiana,1545,1299
12173,North Pekin,IL,Illinois,1545,427
12174,Nescopeck,PA,Pennsylvania,1544,574
12175,New Fairview,TX,Texas,1544,38
12176,Niagara,WI,Wisconsin,1544,215
12177,Chatmoss,VA,Virginia,1544,111
12178,Tipton,PA,Pennsylvania,1544,327
12179,Seaside Park,NJ,New Jersey,1543,909
12180,East Valley,NV,Nevada,1543,63
12181,Newfield,NJ,New Jersey,1543,342
12182,Hillsdale,MO,Missouri,1542,1738
12183,Fort Belknap Agency,MT,Montana,1542,13
12184,Roseto,PA,Pennsylvania,1540,945
12185,Rosepine,LA,Louisiana,1539,244
12186,Dobson,NC,North Carolina,1539,296
12187,Fairforest,SC,South Carolina,1539,284
12188,Collings Lakes,NJ,New Jersey,1539,926
12189,Chapel Hill,TN,Tennessee,1538,187
12190,Logansport,LA,Louisiana,1537,174
12191,Pleasant Grove,OH,Ohio,1537,184
12192,Rheems,PA,Pennsylvania,1537,502
12193,Neuse Forest,NC,North Carolina,1536,187
12194,Kodiak Station,AK,Alaska,1536,25
12195,Ramos,PR,Puerto Rico,1536,541
12196,Fort Covington Hamlet,NY,New York,1535,30
12197,Harvey,MI,Michigan,1534,297
12198,Sumas,WA,Washington,1534,403
12199,Gallitzin,PA,Pennsylvania,1534,809
12200,Englewood,TN,Tennessee,1534,310
12201,Hasson Heights,PA,Pennsylvania,1533,387
12202,Owenton,KY,Kentucky,1533,311
12203,Patrick AFB,FL,Florida,1533,191
12204,Appalachia,VA,Virginia,1533,259
12205,Walnut Cove,NC,North Carolina,1533,237
12206,Coldwater,MS,Mississippi,1533,249
12207,Nederland,CO,Colorado,1533,399
12208,Brookston,IN,Indiana,1533,896
12209,Mercersburg,PA,Pennsylvania,1532,655
12210,Passapatanzy,VA,Virginia,1532,290
12211,McConnell AFB,KS,Kansas,1532,142
12212,Mason,TN,Tennessee,1531,298
12213,Baxter,TN,Tennessee,1531,188
12214,Sebree,KY,Kentucky,1530,201
12215,Smethport,PA,Pennsylvania,1530,363
12216,Chepachet,RI,Rhode Island,1530,108
12217,Crownsville,MD,Maryland,1530,116
12218,Fair Grove,MO,Missouri,1529,185
12219,Zilwaukee,MI,Michigan,1529,267
12220,Tariffville,CT,Connecticut,1529,985
12221,Hancock,MD,Maryland,1529,213
12222,Contoocook,NH,New Hampshire,1528,256
12223,Grandview Plaza,KS,Kansas,1528,696
12224,White Pigeon,MI,Michigan,1527,418
12225,Stony Point,NC,North Carolina,1527,197
12226,Mescal,AZ,Arizona,1527,120
12227,Bangs,TX,Texas,1527,394
12228,Crugers,NY,New York,1527,887
12229,Lusk,WY,Wyoming,1526,284
12230,Edgewood,TX,Texas,1525,433
12231,Augusta,WI,Wisconsin,1525,266
12232,Port Dickinson,NY,New York,1525,939
12233,Rome,IL,Illinois,1525,306
12234,Stratford,OK,Oklahoma,1525,585
12235,Oronoco,MN,Minnesota,1525,202
12236,Big Pine,CA,California,1524,199
12237,Kremmling,CO,Colorado,1524,449
12238,Quinlan,TX,Texas,1524,455
12239,McConnellstown,PA,Pennsylvania,1524,183
12240,Lake Caroline,VA,Virginia,1523,207
12241,Watertown,TN,Tennessee,1523,442
12242,Kerens,TX,Texas,1523,235
12243,Salisbury,MO,Missouri,1523,439
12244,Apollo,PA,Pennsylvania,1523,1926
12245,Meade,KS,Kansas,1523,401
12246,Fort Loramie,OH,Ohio,1523,586
12247,Fairmount Heights,MD,Maryland,1522,2219
12248,Lac du Flambeau,WI,Wisconsin,1522,118
12249,Salem,WV,West Virginia,1522,439
12250,Limestone,IL,Illinois,1522,224
12251,Hawthorne,FL,Florida,1522,79
12252,Oak Hill,OH,Ohio,1522,514
12253,Gordon,NE,Nebraska,1521,630
12254,East Brooklyn,CT,Connecticut,1521,345
